Mon Apr 21 16:26:21, Info:  Using 1 threads 
Mon Apr 21 16:26:21, Info:  Mesh contains 4096 partitions 
Mon Apr 21 16:26:21, Info:  Min number of elements per partition: 400000 
Mon Apr 21 16:26:21, Info:  Avg number of elements per partition 400000 
Mon Apr 21 16:26:21, Info:  Max number of elements per partition 400000 
Mon Apr 21 16:26:21, Info:  Min number of MPI boundaries per partition: 3 
Mon Apr 21 16:26:21, Info:  Avg number of MPI boundaries per partition 5.625 
Mon Apr 21 16:26:21, Info:  Max number of MPI boundaries per partition 6 
Mon Apr 21 16:26:22, Info:  Min number of MPI boundary faces per partition: 11200 
Mon Apr 21 16:26:22, Info:  Avg number of MPI boundary faces per partition 21000 
Mon Apr 21 16:26:22, Info:  Max number of MPI boundary faces per partition 22400 
Mon Apr 21 16:26:22, Info:  printing statistics per partition. 
Mon Apr 21 16:26:22, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
398,400000,6,4000,378031,21969,22400,0,0,0,0
399,400000,5,4000,381854,18146,18400,0,0,4000,0
400,400000,5,4000,381917,18083,18400,0,0,4000,0
401,400000,6,4000,378031,21969,22400,0,0,0,0
402,400000,6,4000,378031,21969,22400,0,0,0,0
403,400000,6,4000,378031,21969,22400,0,0,0,0
404,400000,6,4000,378031,21969,22400,0,0,0,0
405,400000,6,4000,378031,21969,22400,0,0,0,0
406,400000,6,4000,378031,21969,22400,0,0,0,0
407,400000,6,4000,378031,21969,22400,0,0,0,0
408,400000,6,4000,378031,21969,22400,0,0,0,0
409,400000,6,4000,378031,21969,22400,0,0,0,0
410,400000,6,4000,378031,21969,22400,0,0,0,0
411,400000,6,4000,378031,21969,22400,0,0,0,0
412,400000,6,4000,378031,21969,22400,0,0,0,0
413,400000,6,4000,378031,21969,22400,0,0,0,0
414,400000,6,4000,378031,21969,22400,0,0,0,0
415,400000,5,4000,381854,18146,18400,0,0,4000,0
416,400000,5,4000,381917,18083,18400,0,0,4000,0
417,400000,6,4000,378031,21969,22400,0,0,0,0
418,400000,6,4000,378031,21969,22400,0,0,0,0
419,400000,6,4000,378031,21969,22400,0,0,0,0
420,400000,6,4000,378031,21969,22400,0,0,0,0
421,400000,6,4000,378031,21969,22400,0,0,0,0
422,400000,6,4000,378031,21969,22400,0,0,0,0
423,400000,6,4000,378031,21969,22400,0,0,0,0
424,400000,6,4000,378031,21969,22400,0,0,0,0
425,400000,6,4000,378031,21969,22400,0,0,0,0
426,400000,6,4000,378031,21969,22400,0,0,0,0
427,400000,6,4000,378031,21969,22400,0,0,0,0
428,400000,6,4000,378031,21969,22400,0,0,0,0
429,400000,6,4000,378031,21969,22400,0,0,0,0
430,400000,6,4000,378031,21969,22400,0,0,0,0
431,400000,5,4000,381854,18146,18400,0,0,4000,0
432,400000,5,4000,381917,18083,18400,0,0,4000,0
433,400000,6,4000,378031,21969,22400,0,0,0,0
434,400000,6,4000,378031,21969,22400,0,0,0,0
435,400000,6,4000,378031,21969,22400,0,0,0,0
436,400000,6,4000,378031,21969,22400,0,0,0,0
437,400000,6,4000,378031,21969,22400,0,0,0,0
438,400000,6,4000,378031,21969,22400,0,0,0,0
439,400000,6,4000,378031,21969,22400,0,0,0,0
440,400000,6,4000,378031,21969,22400,0,0,0,0
441,400000,6,4000,378031,21969,22400,0,0,0,0
442,400000,6,4000,378031,21969,22400,0,0,0,0
443,400000,6,4000,378031,21969,22400,0,0,0,0
444,400000,6,4000,378031,21969,22400,0,0,0,0
445,400000,6,4000,378031,21969,22400,0,0,0,0
446,400000,6,4000,378031,21969,22400,0,0,0,0
447,400000,5,4000,381854,18146,18400,0,0,4000,0
448,400000,5,4000,381917,18083,18400,0,0,4000,0
449,400000,6,4000,378031,21969,22400,0,0,0,0
450,400000,6,4000,378031,21969,22400,0,0,0,0
451,400000,6,4000,378031,21969,22400,0,0,0,0
452,400000,6,4000,378031,21969,22400,0,0,0,0
453,400000,6,4000,378031,21969,22400,0,0,0,0
454,400000,6,4000,378031,21969,22400,0,0,0,0
455,400000,6,4000,378031,21969,22400,0,0,0,0
456,400000,6,4000,378031,21969,22400,0,0,0,0
457,400000,6,4000,378031,21969,22400,0,0,0,0
458,400000,6,4000,378031,21969,22400,0,0,0,0
459,400000,6,4000,378031,21969,22400,0,0,0,0
460,400000,6,4000,378031,21969,22400,0,0,0,0
461,400000,6,4000,378031,21969,22400,0,0,0,0
462,400000,6,4000,378031,21969,22400,0,0,0,0
463,400000,5,4000,381854,18146,18400,0,0,4000,0
464,400000,5,4000,381917,18083,18400,0,0,4000,0
465,400000,6,4000,378031,21969,22400,0,0,0,0
466,400000,6,4000,378031,21969,22400,0,0,0,0
467,400000,6,4000,378031,21969,22400,0,0,0,0
468,400000,6,4000,378031,21969,22400,0,0,0,0
469,400000,6,4000,378031,21969,22400,0,0,0,0
470,400000,6,4000,378031,21969,22400,0,0,0,0
471,400000,6,4000,378031,21969,22400,0,0,0,0
472,400000,6,4000,378031,21969,22400,0,0,0,0
473,400000,6,4000,378031,21969,22400,0,0,0,0
474,400000,6,4000,378031,21969,22400,0,0,0,0
475,400000,6,4000,378031,21969,22400,0,0,0,0
476,400000,6,4000,378031,21969,22400,0,0,0,0
477,400000,6,4000,378031,21969,22400,0,0,0,0
478,400000,6,4000,378031,21969,22400,0,0,0,0
479,400000,5,4000,381854,18146,18400,0,0,4000,0
480,400000,5,4000,381917,18083,18400,0,0,4000,0
481,400000,6,4000,378031,21969,22400,0,0,0,0
482,400000,6,4000,378031,21969,22400,0,0,0,0
483,400000,6,4000,378031,21969,22400,0,0,0,0
484,400000,6,4000,378031,21969,22400,0,0,0,0
485,400000,6,4000,378031,21969,22400,0,0,0,0
486,400000,6,4000,378031,21969,22400,0,0,0,0
487,400000,6,4000,378031,21969,22400,0,0,0,0
488,400000,6,4000,378031,21969,22400,0,0,0,0
489,400000,6,4000,378031,21969,22400,0,0,0,0
490,400000,6,4000,378031,21969,22400,0,0,0,0
491,400000,6,4000,378031,21969,22400,0,0,0,0
492,400000,6,4000,378031,21969,22400,0,0,0,0
493,400000,6,4000,378031,21969,22400,0,0,0,0
494,400000,6,4000,378031,21969,22400,0,0,0,0
495,400000,5,4000,381854,18146,18400,0,0,4000,0
496,400000,4,4000,385813,14187,14400,0,0,8000,0
497,400000,5,4000,381927,18073,18400,0,0,4000,0
498,400000,5,4000,381927,18073,18400,0,0,4000,0
499,400000,5,4000,381927,18073,18400,0,0,4000,0
500,400000,5,4000,381927,18073,18400,0,0,4000,0
501,400000,5,4000,381927,18073,18400,0,0,4000,0
502,400000,5,4000,381927,18073,18400,0,0,4000,0
503,400000,5,4000,381927,18073,18400,0,0,4000,0
504,400000,5,4000,381927,18073,18400,0,0,4000,0
505,400000,5,4000,381927,18073,18400,0,0,4000,0
506,400000,5,4000,381927,18073,18400,0,0,4000,0
507,400000,5,4000,381927,18073,18400,0,0,4000,0
508,400000,5,4000,381927,18073,18400,0,0,4000,0
509,400000,5,4000,381927,18073,18400,0,0,4000,0
510,400000,5,4000,381927,18073,18400,0,0,4000,0
511,400000,4,4000,385774,14226,14400,0,0,8000,0
512,400000,4,4000,385784,14216,14400,0,0,8000,0
513,400000,5,4000,381824,18176,18400,0,0,4000,0
514,400000,5,4000,381824,18176,18400,0,0,4000,0
515,400000,5,4000,381824,18176,18400,0,0,4000,0
516,400000,5,4000,381824,18176,18400,0,0,4000,0
517,400000,5,4000,381824,18176,18400,0,0,4000,0
518,400000,5,4000,381824,18176,18400,0,0,4000,0
519,400000,5,4000,381824,18176,18400,0,0,4000,0
520,400000,5,4000,381824,18176,18400,0,0,4000,0
521,400000,5,4000,381824,18176,18400,0,0,4000,0
522,400000,5,4000,381824,18176,18400,0,0,4000,0
523,400000,5,4000,381824,18176,18400,0,0,4000,0
524,400000,5,4000,381824,18176,18400,0,0,4000,0
525,400000,5,4000,381824,18176,18400,0,0,4000,0
526,400000,5,4000,381824,18176,18400,0,0,4000,0
527,400000,4,4000,385720,14280,14400,0,0,8000,0
528,400000,5,4000,381917,18083,18400,0,0,4000,0
529,400000,6,4000,378031,21969,22400,0,0,0,0
530,400000,6,4000,378031,21969,22400,0,0,0,0
531,400000,6,4000,378031,21969,22400,0,0,0,0
532,400000,6,4000,378031,21969,22400,0,0,0,0
533,400000,6,4000,378031,21969,22400,0,0,0,0
534,400000,6,4000,378031,21969,22400,0,0,0,0
535,400000,6,4000,378031,21969,22400,0,0,0,0
536,400000,6,4000,378031,21969,22400,0,0,0,0
537,400000,6,4000,378031,21969,22400,0,0,0,0
538,400000,6,4000,378031,21969,22400,0,0,0,0
539,400000,6,4000,378031,21969,22400,0,0,0,0
540,400000,6,4000,378031,21969,22400,0,0,0,0
541,400000,6,4000,378031,21969,22400,0,0,0,0
542,400000,6,4000,378031,21969,22400,0,0,0,0
543,400000,5,4000,381854,18146,18400,0,0,4000,0
544,400000,5,4000,381917,18083,18400,0,0,4000,0
545,400000,6,4000,378031,21969,22400,0,0,0,0
546,400000,6,4000,378031,21969,22400,0,0,0,0
547,400000,6,4000,378031,21969,22400,0,0,0,0
548,400000,6,4000,378031,21969,22400,0,0,0,0
549,400000,6,4000,378031,21969,22400,0,0,0,0
550,400000,6,4000,378031,21969,22400,0,0,0,0
551,400000,6,4000,378031,21969,22400,0,0,0,0
552,400000,6,4000,378031,21969,22400,0,0,0,0
553,400000,6,4000,378031,21969,22400,0,0,0,0
554,400000,6,4000,378031,21969,22400,0,0,0,0
555,400000,6,4000,378031,21969,22400,0,0,0,0
556,400000,6,4000,378031,21969,22400,0,0,0,0
557,400000,6,4000,378031,21969,22400,0,0,0,0
558,400000,6,4000,378031,21969,22400,0,0,0,0
559,400000,5,4000,381854,18146,18400,0,0,4000,0
560,400000,5,4000,381917,18083,18400,0,0,4000,0
561,400000,6,4000,378031,21969,22400,0,0,0,0
562,400000,6,4000,378031,21969,22400,0,0,0,0
563,400000,6,4000,378031,21969,22400,0,0,0,0
564,400000,6,4000,378031,21969,22400,0,0,0,0
565,400000,6,4000,378031,21969,22400,0,0,0,0
566,400000,6,4000,378031,21969,22400,0,0,0,0
567,400000,6,4000,378031,21969,22400,0,0,0,0
568,400000,6,4000,378031,21969,22400,0,0,0,0
569,400000,6,4000,378031,21969,22400,0,0,0,0
570,400000,6,4000,378031,21969,22400,0,0,0,0
571,400000,6,4000,378031,21969,22400,0,0,0,0
572,400000,6,4000,378031,21969,22400,0,0,0,0
573,400000,6,4000,378031,21969,22400,0,0,0,0
574,400000,6,4000,378031,21969,22400,0,0,0,0
575,400000,5,4000,381854,18146,18400,0,0,4000,0
576,400000,5,4000,381917,18083,18400,0,0,4000,0
577,400000,6,4000,378031,21969,22400,0,0,0,0
578,400000,6,4000,378031,21969,22400,0,0,0,0
579,400000,6,4000,378031,21969,22400,0,0,0,0
580,400000,6,4000,378031,21969,22400,0,0,0,0
581,400000,6,4000,378031,21969,22400,0,0,0,0
582,400000,6,4000,378031,21969,22400,0,0,0,0
583,400000,6,4000,378031,21969,22400,0,0,0,0
584,400000,6,4000,378031,21969,22400,0,0,0,0
585,400000,6,4000,378031,21969,22400,0,0,0,0
586,400000,6,4000,378031,21969,22400,0,0,0,0
587,400000,6,4000,378031,21969,22400,0,0,0,0
588,400000,6,4000,378031,21969,22400,0,0,0,0
589,400000,6,4000,378031,21969,22400,0,0,0,0
590,400000,6,4000,378031,21969,22400,0,0,0,0
591,400000,5,4000,381854,18146,18400,0,0,4000,0
592,400000,5,4000,381917,18083,18400,0,0,4000,0
593,400000,6,4000,378031,21969,22400,0,0,0,0
594,400000,6,4000,378031,21969,22400,0,0,0,0
595,400000,6,4000,378031,21969,22400,0,0,0,0
596,400000,6,4000,378031,21969,22400,0,0,0,0
597,400000,6,4000,378031,21969,22400,0,0,0,0
598,400000,6,4000,378031,21969,22400,0,0,0,0
599,400000,6,4000,378031,21969,22400,0,0,0,0
600,400000,6,4000,378031,21969,22400,0,0,0,0
601,400000,6,4000,378031,21969,22400,0,0,0,0
602,400000,6,4000,378031,21969,22400,0,0,0,0
603,400000,6,4000,378031,21969,22400,0,0,0,0
604,400000,6,4000,378031,21969,22400,0,0,0,0
605,400000,6,4000,378031,21969,22400,0,0,0,0
606,400000,6,4000,378031,21969,22400,0,0,0,0
607,400000,5,4000,381854,18146,18400,0,0,4000,0
608,400000,5,4000,381917,18083,18400,0,0,4000,0
609,400000,6,4000,378031,21969,22400,0,0,0,0
610,400000,6,4000,378031,21969,22400,0,0,0,0
611,400000,6,4000,378031,21969,22400,0,0,0,0
612,400000,6,4000,378031,21969,22400,0,0,0,0
613,400000,6,4000,378031,21969,22400,0,0,0,0
614,400000,6,4000,378031,21969,22400,0,0,0,0
615,400000,6,4000,378031,21969,22400,0,0,0,0
616,400000,6,4000,378031,21969,22400,0,0,0,0
617,400000,6,4000,378031,21969,22400,0,0,0,0
618,400000,6,4000,378031,21969,22400,0,0,0,0
619,400000,6,4000,378031,21969,22400,0,0,0,0
620,400000,6,4000,378031,21969,22400,0,0,0,0
621,400000,6,4000,378031,21969,22400,0,0,0,0
622,400000,6,4000,378031,21969,22400,0,0,0,0
623,400000,5,4000,381854,18146,18400,0,0,4000,0
624,400000,5,4000,381917,18083,18400,0,0,4000,0
625,400000,6,4000,378031,21969,22400,0,0,0,0
626,400000,6,4000,378031,21969,22400,0,0,0,0
627,400000,6,4000,378031,21969,22400,0,0,0,0
628,400000,6,4000,378031,21969,22400,0,0,0,0
629,400000,6,4000,378031,21969,22400,0,0,0,0
630,400000,6,4000,378031,21969,22400,0,0,0,0
631,400000,6,4000,378031,21969,22400,0,0,0,0
632,400000,6,4000,378031,21969,22400,0,0,0,0
633,400000,6,4000,378031,21969,22400,0,0,0,0
634,400000,6,4000,378031,21969,22400,0,0,0,0
635,400000,6,4000,378031,21969,22400,0,0,0,0
636,400000,6,4000,378031,21969,22400,0,0,0,0
637,400000,6,4000,378031,21969,22400,0,0,0,0
638,400000,6,4000,378031,21969,22400,0,0,0,0
639,400000,5,4000,381854,18146,18400,0,0,4000,0
640,400000,5,4000,381917,18083,18400,0,0,4000,0
641,400000,6,4000,378031,21969,22400,0,0,0,0
642,400000,6,4000,378031,21969,22400,0,0,0,0
643,400000,6,4000,378031,21969,22400,0,0,0,0
644,400000,6,4000,378031,21969,22400,0,0,0,0
645,400000,6,4000,378031,21969,22400,0,0,0,0
646,400000,6,4000,378031,21969,22400,0,0,0,0
647,400000,6,4000,378031,21969,22400,0,0,0,0
648,400000,6,4000,378031,21969,22400,0,0,0,0
649,400000,6,4000,378031,21969,22400,0,0,0,0
650,400000,6,4000,378031,21969,22400,0,0,0,0
651,400000,6,4000,378031,21969,22400,0,0,0,0
652,400000,6,4000,378031,21969,22400,0,0,0,0
653,400000,6,4000,378031,21969,22400,0,0,0,0
654,400000,6,4000,378031,21969,22400,0,0,0,0
655,400000,5,4000,381854,18146,18400,0,0,4000,0
656,400000,5,4000,381917,18083,18400,0,0,4000,0
657,400000,6,4000,378031,21969,22400,0,0,0,0
658,400000,6,4000,378031,21969,22400,0,0,0,0
659,400000,6,4000,378031,21969,22400,0,0,0,0
660,400000,6,4000,378031,21969,22400,0,0,0,0
661,400000,6,4000,378031,21969,22400,0,0,0,0
662,400000,6,4000,378031,21969,22400,0,0,0,0
663,400000,6,4000,378031,21969,22400,0,0,0,0
664,400000,6,4000,378031,21969,22400,0,0,0,0
665,400000,6,4000,378031,21969,22400,0,0,0,0
666,400000,6,4000,378031,21969,22400,0,0,0,0
667,400000,6,4000,378031,21969,22400,0,0,0,0
668,400000,6,4000,378031,21969,22400,0,0,0,0
669,400000,6,4000,378031,21969,22400,0,0,0,0
670,400000,6,4000,378031,21969,22400,0,0,0,0
671,400000,5,4000,381854,18146,18400,0,0,4000,0
672,400000,5,4000,381917,18083,18400,0,0,4000,0
673,400000,6,4000,378031,21969,22400,0,0,0,0
674,400000,6,4000,378031,21969,22400,0,0,0,0
675,400000,6,4000,378031,21969,22400,0,0,0,0
676,400000,6,4000,378031,21969,22400,0,0,0,0
677,400000,6,4000,378031,21969,22400,0,0,0,0
678,400000,6,4000,378031,21969,22400,0,0,0,0
679,400000,6,4000,378031,21969,22400,0,0,0,0
680,400000,6,4000,378031,21969,22400,0,0,0,0
681,400000,6,4000,378031,21969,22400,0,0,0,0
682,400000,6,4000,378031,21969,22400,0,0,0,0
683,400000,6,4000,378031,21969,22400,0,0,0,0
684,400000,6,4000,378031,21969,22400,0,0,0,0
685,400000,6,4000,378031,21969,22400,0,0,0,0
686,400000,6,4000,378031,21969,22400,0,0,0,0
687,400000,5,4000,381854,18146,18400,0,0,4000,0
688,400000,5,4000,381917,18083,18400,0,0,4000,0
689,400000,6,4000,378031,21969,22400,0,0,0,0
690,400000,6,4000,378031,21969,22400,0,0,0,0
691,400000,6,4000,378031,21969,22400,0,0,0,0
692,400000,6,4000,378031,21969,22400,0,0,0,0
693,400000,6,4000,378031,21969,22400,0,0,0,0
694,400000,6,4000,378031,21969,22400,0,0,0,0
695,400000,6,4000,378031,21969,22400,0,0,0,0
696,400000,6,4000,378031,21969,22400,0,0,0,0
697,400000,6,4000,378031,21969,22400,0,0,0,0
698,400000,6,4000,378031,21969,22400,0,0,0,0
699,400000,6,4000,378031,21969,22400,0,0,0,0
700,400000,6,4000,378031,21969,22400,0,0,0,0
701,400000,6,4000,378031,21969,22400,0,0,0,0
702,400000,6,4000,378031,21969,22400,0,0,0,0
703,400000,5,4000,381854,18146,18400,0,0,4000,0
704,400000,5,4000,381917,18083,18400,0,0,4000,0
705,400000,6,4000,378031,21969,22400,0,0,0,0
706,400000,6,4000,378031,21969,22400,0,0,0,0
707,400000,6,4000,378031,21969,22400,0,0,0,0
708,400000,6,4000,378031,21969,22400,0,0,0,0
709,400000,6,4000,378031,21969,22400,0,0,0,0
710,400000,6,4000,378031,21969,22400,0,0,0,0
711,400000,6,4000,378031,21969,22400,0,0,0,0
712,400000,6,4000,378031,21969,22400,0,0,0,0
713,400000,6,4000,378031,21969,22400,0,0,0,0
714,400000,6,4000,378031,21969,22400,0,0,0,0
715,400000,6,4000,378031,21969,22400,0,0,0,0
716,400000,6,4000,378031,21969,22400,0,0,0,0
717,400000,6,4000,378031,21969,22400,0,0,0,0
718,400000,6,4000,378031,21969,22400,0,0,0,0
719,400000,5,4000,381854,18146,18400,0,0,4000,0
720,400000,5,4000,381917,18083,18400,0,0,4000,0
721,400000,6,4000,378031,21969,22400,0,0,0,0
722,400000,6,4000,378031,21969,22400,0,0,0,0
723,400000,6,4000,378031,21969,22400,0,0,0,0
724,400000,6,4000,378031,21969,22400,0,0,0,0
725,400000,6,4000,378031,21969,22400,0,0,0,0
726,400000,6,4000,378031,21969,22400,0,0,0,0
727,400000,6,4000,378031,21969,22400,0,0,0,0
728,400000,6,4000,378031,21969,22400,0,0,0,0
729,400000,6,4000,378031,21969,22400,0,0,0,0
730,400000,6,4000,378031,21969,22400,0,0,0,0
731,400000,6,4000,378031,21969,22400,0,0,0,0
732,400000,6,4000,378031,21969,22400,0,0,0,0
733,400000,6,4000,378031,21969,22400,0,0,0,0
734,400000,6,4000,378031,21969,22400,0,0,0,0
735,400000,5,4000,381854,18146,18400,0,0,4000,0
736,400000,5,4000,381917,18083,18400,0,0,4000,0
737,400000,6,4000,378031,21969,22400,0,0,0,0
738,400000,6,4000,378031,21969,22400,0,0,0,0
739,400000,6,4000,378031,21969,22400,0,0,0,0
740,400000,6,4000,378031,21969,22400,0,0,0,0
741,400000,6,4000,378031,21969,22400,0,0,0,0
742,400000,6,4000,378031,21969,22400,0,0,0,0
743,400000,6,4000,378031,21969,22400,0,0,0,0
744,400000,6,4000,378031,21969,22400,0,0,0,0
745,400000,6,4000,378031,21969,22400,0,0,0,0
746,400000,6,4000,378031,21969,22400,0,0,0,0
747,400000,6,4000,378031,21969,22400,0,0,0,0
748,400000,6,4000,378031,21969,22400,0,0,0,0
749,400000,6,4000,378031,21969,22400,0,0,0,0
750,400000,6,4000,378031,21969,22400,0,0,0,0
751,400000,5,4000,381854,18146,18400,0,0,4000,0
752,400000,4,4000,385813,14187,14400,0,0,8000,0
753,400000,5,4000,381927,18073,18400,0,0,4000,0
754,400000,5,4000,381927,18073,18400,0,0,4000,0
755,400000,5,4000,381927,18073,18400,0,0,4000,0
756,400000,5,4000,381927,18073,18400,0,0,4000,0
757,400000,5,4000,381927,18073,18400,0,0,4000,0
758,400000,5,4000,381927,18073,18400,0,0,4000,0
759,400000,5,4000,381927,18073,18400,0,0,4000,0
760,400000,5,4000,381927,18073,18400,0,0,4000,0
761,400000,5,4000,381927,18073,18400,0,0,4000,0
762,400000,5,4000,381927,18073,18400,0,0,4000,0
763,400000,5,4000,381927,18073,18400,0,0,4000,0
764,400000,5,4000,381927,18073,18400,0,0,4000,0
765,400000,5,4000,381927,18073,18400,0,0,4000,0
766,400000,5,4000,381927,18073,18400,0,0,4000,0
767,400000,4,4000,385774,14226,14400,0,0,8000,0
768,400000,4,4000,385784,14216,14400,0,0,8000,0
769,400000,5,4000,381824,18176,18400,0,0,4000,0
770,400000,5,4000,381824,18176,18400,0,0,4000,0
771,400000,5,4000,381824,18176,18400,0,0,4000,0
772,400000,5,4000,381824,18176,18400,0,0,4000,0
773,400000,5,4000,381824,18176,18400,0,0,4000,0
774,400000,5,4000,381824,18176,18400,0,0,4000,0
775,400000,5,4000,381824,18176,18400,0,0,4000,0
776,400000,5,4000,381824,18176,18400,0,0,4000,0
777,400000,5,4000,381824,18176,18400,0,0,4000,0
778,400000,5,4000,381824,18176,18400,0,0,4000,0
779,400000,5,4000,381824,18176,18400,0,0,4000,0
780,400000,5,4000,381824,18176,18400,0,0,4000,0
781,400000,5,4000,381824,18176,18400,0,0,4000,0
782,400000,5,4000,381824,18176,18400,0,0,4000,0
783,400000,4,4000,385720,14280,14400,0,0,8000,0
784,400000,5,4000,381917,18083,18400,0,0,4000,0
785,400000,6,4000,378031,21969,22400,0,0,0,0
786,400000,6,4000,378031,21969,22400,0,0,0,0
787,400000,6,4000,378031,21969,22400,0,0,0,0
788,400000,6,4000,378031,21969,22400,0,0,0,0
789,400000,6,4000,378031,21969,22400,0,0,0,0
790,400000,6,4000,378031,21969,22400,0,0,0,0
791,400000,6,4000,378031,21969,22400,0,0,0,0
792,400000,6,4000,378031,21969,22400,0,0,0,0
793,400000,6,4000,378031,21969,22400,0,0,0,0
794,400000,6,4000,378031,21969,22400,0,0,0,0
795,400000,6,4000,378031,21969,22400,0,0,0,0
796,400000,6,4000,378031,21969,22400,0,0,0,0
797,400000,6,4000,378031,21969,22400,0,0,0,0
798,400000,6,4000,378031,21969,22400,0,0,0,0
799,400000,5,4000,381854,18146,18400,0,0,4000,0
800,400000,5,4000,381917,18083,18400,0,0,4000,0
801,400000,6,4000,378031,21969,22400,0,0,0,0
802,400000,6,4000,378031,21969,22400,0,0,0,0
803,400000,6,4000,378031,21969,22400,0,0,0,0
804,400000,6,4000,378031,21969,22400,0,0,0,0
805,400000,6,4000,378031,21969,22400,0,0,0,0
806,400000,6,4000,378031,21969,22400,0,0,0,0
807,400000,6,4000,378031,21969,22400,0,0,0,0
808,400000,6,4000,378031,21969,22400,0,0,0,0
809,400000,6,4000,378031,21969,22400,0,0,0,0
810,400000,6,4000,378031,21969,22400,0,0,0,0
811,400000,6,4000,378031,21969,22400,0,0,0,0
812,400000,6,4000,378031,21969,22400,0,0,0,0
813,400000,6,4000,378031,21969,22400,0,0,0,0
814,400000,6,4000,378031,21969,22400,0,0,0,0
815,400000,5,4000,381854,18146,18400,0,0,4000,0
816,400000,5,4000,381917,18083,18400,0,0,4000,0
817,400000,6,4000,378031,21969,22400,0,0,0,0
818,400000,6,4000,378031,21969,22400,0,0,0,0
819,400000,6,4000,378031,21969,22400,0,0,0,0
820,400000,6,4000,378031,21969,22400,0,0,0,0
821,400000,6,4000,378031,21969,22400,0,0,0,0
822,400000,6,4000,378031,21969,22400,0,0,0,0
823,400000,6,4000,378031,21969,22400,0,0,0,0
824,400000,6,4000,378031,21969,22400,0,0,0,0
825,400000,6,4000,378031,21969,22400,0,0,0,0
826,400000,6,4000,378031,21969,22400,0,0,0,0
827,400000,6,4000,378031,21969,22400,0,0,0,0
828,400000,6,4000,378031,21969,22400,0,0,0,0
829,400000,6,4000,378031,21969,22400,0,0,0,0
830,400000,6,4000,378031,21969,22400,0,0,0,0
831,400000,5,4000,381854,18146,18400,0,0,4000,0
832,400000,5,4000,381917,18083,18400,0,0,4000,0
833,400000,6,4000,378031,21969,22400,0,0,0,0
834,400000,6,4000,378031,21969,22400,0,0,0,0
835,400000,6,4000,378031,21969,22400,0,0,0,0
836,400000,6,4000,378031,21969,22400,0,0,0,0
837,400000,6,4000,378031,21969,22400,0,0,0,0
838,400000,6,4000,378031,21969,22400,0,0,0,0
839,400000,6,4000,378031,21969,22400,0,0,0,0
840,400000,6,4000,378031,21969,22400,0,0,0,0
841,400000,6,4000,378031,21969,22400,0,0,0,0
842,400000,6,4000,378031,21969,22400,0,0,0,0
843,400000,6,4000,378031,21969,22400,0,0,0,0
844,400000,6,4000,378031,21969,22400,0,0,0,0
845,400000,6,4000,378031,21969,22400,0,0,0,0
846,400000,6,4000,378031,21969,22400,0,0,0,0
847,400000,5,4000,381854,18146,18400,0,0,4000,0
848,400000,5,4000,381917,18083,18400,0,0,4000,0
849,400000,6,4000,378031,21969,22400,0,0,0,0
850,400000,6,4000,378031,21969,22400,0,0,0,0
851,400000,6,4000,378031,21969,22400,0,0,0,0
852,400000,6,4000,378031,21969,22400,0,0,0,0
853,400000,6,4000,378031,21969,22400,0,0,0,0
854,400000,6,4000,378031,21969,22400,0,0,0,0
855,400000,6,4000,378031,21969,22400,0,0,0,0
856,400000,6,4000,378031,21969,22400,0,0,0,0
857,400000,6,4000,378031,21969,22400,0,0,0,0
858,400000,6,4000,378031,21969,22400,0,0,0,0
859,400000,6,4000,378031,21969,22400,0,0,0,0
860,400000,6,4000,378031,21969,22400,0,0,0,0
861,400000,6,4000,378031,21969,22400,0,0,0,0
862,400000,6,4000,378031,21969,22400,0,0,0,0
863,400000,5,4000,381854,18146,18400,0,0,4000,0
864,400000,5,4000,381917,18083,18400,0,0,4000,0
865,400000,6,4000,378031,21969,22400,0,0,0,0
866,400000,6,4000,378031,21969,22400,0,0,0,0
867,400000,6,4000,378031,21969,22400,0,0,0,0
868,400000,6,4000,378031,21969,22400,0,0,0,0
869,400000,6,4000,378031,21969,22400,0,0,0,0
870,400000,6,4000,378031,21969,22400,0,0,0,0
871,400000,6,4000,378031,21969,22400,0,0,0,0
872,400000,6,4000,378031,21969,22400,0,0,0,0
873,400000,6,4000,378031,21969,22400,0,0,0,0
874,400000,6,4000,378031,21969,22400,0,0,0,0
875,400000,6,4000,378031,21969,22400,0,0,0,0
876,400000,6,4000,378031,21969,22400,0,0,0,0
877,400000,6,4000,378031,21969,22400,0,0,0,0
878,400000,6,4000,378031,21969,22400,0,0,0,0
879,400000,5,4000,381854,18146,18400,0,0,4000,0
880,400000,5,4000,381917,18083,18400,0,0,4000,0
881,400000,6,4000,378031,21969,22400,0,0,0,0
882,400000,6,4000,378031,21969,22400,0,0,0,0
883,400000,6,4000,378031,21969,22400,0,0,0,0
884,400000,6,4000,378031,21969,22400,0,0,0,0
885,400000,6,4000,378031,21969,22400,0,0,0,0
886,400000,6,4000,378031,21969,22400,0,0,0,0
887,400000,6,4000,378031,21969,22400,0,0,0,0
888,400000,6,4000,378031,21969,22400,0,0,0,0
889,400000,6,4000,378031,21969,22400,0,0,0,0
